"188","NT","DUNDEE FOREST","840","2017-03-20 12:00:00","2017-03-20 12:00:00"
"189","NT","DARWIN RIVER","841","2017-03-20 12:00:00","2017-03-20 12:00:00"
"190","NT","BATCHELOR","845","2017-03-20 12:00:00","2017-03-20 12:00:00"
"191","NT","ADELAIDE RIVER","846","2017-03-20 12:00:00","2017-03-20 12:00:00"
"192","NT","PINE CREEK","847","2017-03-20 12:00:00","2017-03-20 12:00:00"
"193","NT","COSSACK","850","2017-03-20 12:00:00","2017-03-20 12:00:00"
"194","NT","EMUNGALAN","850","2017-03-20 12:00:00","2017-03-20 12:00:00"
"195","NT","KATHERINE","850","2017-03-20 12:00:00","2017-03-20 12:00:00"
"196","NT","KATHERINE EAST","850","2017-03-20 12:00:00","2017-03-20 12:00:00"
"197","NT","KATHERINE SOUTH","850","2017-03-20 12:00:00","2017-03-20 12:00:00"
"198","NT","LANSDOWNE","850","2017-03-20 12:00:00","2017-03-20 12:00:00"
"199","NT","KATHERINE","851","2017-03-20 12:00:00","2017-03-20 12:00:00"
"200","NT","ARNOLD","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"201","NT","BAINES","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"202","NT","BARUNGA","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"203","NT","BESWICK","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"204","NT","BESWICK CREEK","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"205","NT","BINJARI","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"206","NT","BIRDUM","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"207","NT","BRADSHAW","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"208","NT","BUCHANAN","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"209","NT","BULMAN WEEMOL","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"210","NT","CRESWELL","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"211","NT","DAGURAGU","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"212","NT","DALY WATERS","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"213","NT","DELAMERE","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"214","NT","EDITH","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"215","NT","ELSEY","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"216","NT","FLORINA","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"217","NT","FLYING FOX","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"218","NT","GREGORY","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"219","NT","GULUNG MARDRULK","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"220","NT","GURINDJI","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"221","NT","HELEN SPRINGS STATION","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"222","NT","JILKMINGGAN","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"223","NT","KALKARINDJI","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"224","NT","KATHERINE","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"225","NT","LAJAMANU","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"226","NT","LARRIMAH","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"227","NT","LIMMEN","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"228","NT","MANBULLOO","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"229","NT","MARANBOY","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"230","NT","MATARANKA","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"231","NT","MCARTHUR","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"232","NT","MINIYERI","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"233","NT","NGUKURR","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"234","NT","NITMILUK","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"235","NT","PELLEW ISLANDS","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"236","NT","PIGEON HOLE","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"237","NT","ROBINSON RIVER","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"238","NT","STURT PLATEAU","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"239","NT","TANAMI EAST","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"240","NT","TIMBER CREEK","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"241","NT","TOP SPRINGS","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"242","NT","URALLA","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"243","NT","VENN","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"244","NT","VICTORIA RIVER","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"245","NT","VICTORIA RIVER DOWNS","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"246","NT","WARUMUNGU","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"247","NT","WAVE HILL","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"248","NT","WILTON","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"249","NT","YARRALIN","852","2017-03-20 12:00:00","2017-03-20 12:00:00"
"250","NT","TINDAL","853","2017-03-20 12:00:00","2017-03-20 12:00:00"
"251","NT","BORROLOOLA","854","2017-03-20 12:00:00","2017-03-20 12:00:00"
"252","NT","KING ASH BAY","854","2017-03-20 12:00:00","2017-03-20 12:00:00"
"253","NT","TENNANT CREEK","860","2017-03-20 12:00:00","2017-03-20 12:00:00"
"254","NT","TENNANT CREEK","861","2017-03-20 12:00:00","2017-03-20 12:00:00"
"255","NT","CALVERT","862","2017-03-20 12:00:00","2017-03-20 12:00:00"
"256","NT","ELLIOTT","862","2017-03-20 12:00:00","2017-03-20 12:00:00"
"257","NT","NEWCASTLE WATERS","862","2017-03-20 12:00:00","2017-03-20 12:00:00"
"258","NT","NICHOLSON","862","2017-03-20 12:00:00","2017-03-20 12:00:00"
"259","NT","PAMAYU","862","2017-03-20 12:00:00","2017-03-20 12:00:00"
"260","NT","RENNER SPRINGS","862","2017-03-20 12:00:00","2017-03-20 12:00:00"
"261","NT","TABLELANDS","862","2017-03-20 12:00:00","2017-03-20 12:00:00"
"262","NT","TENNANT CREEK","862","2017-03-20 12:00:00","2017-03-20 12:00:00"
"263","NT","WARREGO","862","2017-03-20 12:00:00","2017-03-20 12:00:00"
"264","NT","ALICE SPRINGS","870","2017-03-20 12:00:00","2017-03-20 12:00:00"
"265","NT","ARALUEN","870","2017-03-20 12:00:00","2017-03-20 12:00:00"
"266","NT","BRAITLING","870","2017-03-20 12:00:00","2017-03-20 12:00:00"
"267","NT","CICCONE","870","2017-03-20 12:00:00","2017-03-20 12:00:00"
