vic,16,195,BRUNSWICK RD,,,BRUNSWICK,3056,UN,,,29/04/2017,,Woodards Real Estate Carlton,2,1,2
vic,,32,CLARKE ST,,,BRUNSWICK EAST,3057,HO,,,29/04/2017,,Nelson Alexander Real Estate,2,1,
vic,109,457,LYGON ST,,,BRUNSWICK EAST,3057,UN,,,29/04/2017,,Nicholson First National Real Estate,2,1,1
vic,209,457,LYGON ST,,,BRUNSWICK EAST,3057,UN,,,29/04/2017,,Nicholson First National Real Estate,2,2,
vic,106,457,LYGON ST,,,BRUNSWICK EAST,3057,UN,,,29/04/2017,,Nicholson First National Real Estate,2,2,1
vic,8,206,LYGON ST,,,BRUNSWICK EAST,3057,UN,,,29/04/2017,,Nelson Alexander Real Estate Brunswick,2,2,
vic,4,13,LARNOO AV,,,BRUNSWICK WEST,3055,UN,,,29/04/2017,,Nelson Alexander Real Estate Brunswick,1,1,1
vic,,507,BRUNSWICK RD,,,BRUNSWICK WEST,3055,HO,,,29/04/2017,,Nelson Alexander Real Estate Brunswick,3,1,
vic,,141,PEARSON ST,,,BRUNSWICK WEST,3055,HO,,,29/04/2017,,Nelson Alexander Real Estate,4,2,
vic,9,380,BRUNSWICK RD,,,BRUNSWICK WEST,3055,UN,,,29/04/2017,,Hocking Stuart Yarraville,2,1,1
vic,6,4A,DUGGAN ST,,,BRUNSWICK WEST,3055,UN,,,29/04/2017,,Philip Giarracca & Company,3,2,2
vic,4,17,HOWSON ST,,,BRUNSWICK WEST,3055,UN,,,29/04/2017,,Jellis Craig - Brunswick,2,1,1
vic,,39,GRANT OLSON AV,,,BULLEEN,3105,HO,,,29/04/2017,,JELLIS CRAIG DONCASTER,4,3,
vic,,38,MANNINGHAM RD,,,BULLEEN,3105,UN,,,27/04/2017,,CB Richard Ellis,,,
vic,,12,MONTGOMERY PL,,,BULLEEN,3105,HO,,,29/04/2017,,Frederick Property - CAMBERWELL,3,1,2
vic,,38,NIRVANA CR,,,BULLEEN,3105,HO,,,29/04/2017,,Fletchers Manningham,3,1,2
vic,,3,WESTMINSTER AV,,,BULLEEN,3105,HO,,,29/04/2017,,Barry Plant Doncaster East,4,2,2
vic,38,40,MANNINGHAM RD,,,BULLEEN,3105,CO,,,27/04/2017,,CBRE - Melbourne,,,
vic,,390,BULN BULN RD,,,BULN BULN,3821,HO,,,29/04/2017,,O'Brien Real Estate -  DROUIN,2,1,
vic,,2,JACQUELINE RD,,,BUNDOORA,3083,HO,,,29/04/2017,,Barry Plant Bundoora,3,1,1
vic,,23,GREENHILLS RD,,,BUNDOORA,3083,HO,,,29/04/2017,,Buckingham & Company Estate Agents Greensborough,5,3,20
vic,,14,BOADLE RD,,,BUNDOORA,3083,HO,,,29/04/2017,,Barry Plant Bundoora,4,2,
vic,,3,EDRO CT,,,BUNDOORA,3083,HO,,,29/04/2017,,Darren Jones Real Estate Greensborough,3,1,
vic,,12,FIFER RISE,,,BUNDOORA,3083,HO,,,29/04/2017,,Ray White Real Estate Bundoora,3,2,
vic,,146,GREENHILLS RD,,,BUNDOORA,3083,HO,,,29/04/2017,,Ray White Bundoora,4,2,2
vic,,2,HAVELOCK AV,,,BUNDOORA,3083,HO,,,29/04/2017,,Ray White Bundoora,3,1,1
vic,,34,HERMITAGE CR,,,BUNDOORA,3083,HO,,,29/04/2017,,Ray White Bundoora,5,3,2
vic,,7,HILLVIEW CT,,,BUNDOORA,3083,HO,,,29/04/2017,,BARRY PLANT ROSANNA,4,3,
vic,,106,HOLT PDE,,,BUNDOORA,3083,HO,,,29/04/2017,,Barry Plant Bundoora,3,1,
vic,,12,NOLAN CL,,,BUNDOORA,3083,HO,,,29/04/2017,,Barry Plant Bundoora,4,2,2
vic,,7,HILL VIEW CT,,,BUNDOORA,3083,HO,,,29/04/2017,,Barry Plant Rosanna,4,3,2
vic,,8,PRISCILLA ST,,,BURNSIDE HEIGHTS,3023,HO,,,26/04/2017,,Ray White Real Estate Taylors Lakes,,,
vic,,46,CUMMING ST,,,BURWOOD,3125,HO,,,29/04/2017,,McGrath - WAVERLEY,4,2,
vic,,49,PEACOCK ST,,,BURWOOD,3125,HO,,,29/04/2017,,BUXTON CAMBERWELL,3,2,
vic,3,9,CROMWELL ST,,,BURWOOD,3125,UN,,,29/04/2017,,Harcourts Box Hill TSL,3,1,2
vic,,4,IAN GV,,,BURWOOD,3125,HO,,,29/04/2017,,Elite Real Estate Melbourne,7,3,1
